,commercial_area_name,commercial_area_code,time,floating_population,total_sales,total_customers
2199,정곡초등학교,3110642,06-11,13286.0,3407270,20.0
2200,강서구다솔마을,3110643,06-11,446427.0,15406981288,114317.0
2201,신광명마을,3110644,06-11,76053.0,934063072,9325.0
2202,우장산역 4번,3110645,06-11,1183088.0,7179839157,432236.0
2203,푸른들청소년도서관,3110646,06-11,1366376.0,3137477659,178890.0
2204,화곡역 5번,3110647,06-11,1889731.0,1037663890,82140.0
2205,양천향교역 7번,3110648,06-11,127455.0,2244269576,281528.0
2206,우장산역 1번,3110649,06-11,821820.0,2849563758,147233.0
2207,우장산힐스테이트,3110650,06-11,51573.0,187746985,1872.0
2208,화원중학교,3110651,06-11,394214.0,1664602270,115276.0
2209,양천향교역 2번,3110652,06-11,328343.0,696025090,67385.0
2210,화곡역 2번,3110653,06-11,993341.0,1767224213,126034.0
2211,까치산역 4번,3110654,06-11,2233689.0,3583833264,266438.0
2212,발산역 5번,3110655,06-11,285783.0,1253817041,74587.0
2213,까치산역 3번,3110656,06-11,4807247.0,4784519001,313141.0
2214,양천향교역 5번,3110657,06-11,640891.0,5278670511,135346.0
2215,화곡초등학교,3110658,06-11,562284.0,566906356,64433.0
2216,화곡역 4번,3110659,06-11,3830943.0,3935039592,334850.0
2217,등촌3동주민센터,3110660,06-11,671287.0,12534362510,510708.0
2218,강서새말어린이공원,3110661,06-11,230161.0,11101538,741.0
2219,까치산역 1번,3110662,06-11,1570285.0,1243246029,131428.0
2220,우장산롯데캐슬아파트앞,3110663,06-11,169319.0,728208591,74327.0
2221,강서구청옆,3110664,06-11,239249.0,31533099,621.0
2222,곰달래도서관,3110665,06-11,2091412.0,3526729255,76810.0
2223,KC대학교,3110666,06-11,193939.0,2183471537,149467.0
2224,가양역 10번,3110667,06-11,38650.0,3602447988,223653.0
2225,화곡2동주민센터,3110668,06-11,1344326.0,2055889441,117170.0
2226,화곡보람2차아파트,3110669,06-11,52558.0,395034,21.0
2227,신곡초등학교,3110670,06-11,1176020.0,483240270,61108.0
2228,등촌1동주민센터,3110671,06-11,1500703.0,15711213516,334223.0
2229,백석중학교,3110672,06-11,642596.0,100411784,324.0
2230,뜸부기어린이공원,3110673,06-11,607973.0,2805313245,100159.0
2231,강서구청가양동별관,3110674,06-11,55637.0,1549389037,123006.0
2232,화곡4동주민센터,3110675,06-11,1414010.0,589535130,83190.0
2233,등촌역 7번,3110676,06-11,301837.0,67765472,850.0
2234,등촌역 1번,3110677,06-11,199669.0,169790289,2907.0
2235,염창무학아파트,3110678,06-11,124896.0,7451602,107.0
2236,염창역 2번,3110679,06-11,173422.0,538821915,5211.0
2237,온수역 5번(온수산업단지),3110680,06-11,159355.0,765168562,85640.0
2238,온수역 1번,3110681,06-11,26276.0,10846114,389.0
2239,오류고등학교,3110683,06-11,233986.0,570345076,31415.0
2240,서울공연예술고등학교,3110684,06-11,57163.0,328599007,42333.0
2241,금강수목원아파트,3110685,06-11,65656.0,656354575,10477.0
2242,수궁동주민센터,3110686,06-11,641056.0,1372132590,83325.0
2243,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",3110687,06-11,154539.0,30895897,8025.0
2244,오류지구대,3110688,06-11,568835.0,247070305,27197.0
2245,오류동역 3번,3110689,06-11,833366.0,1093326319,28887.0
2246,오류2동버들시장,3110690,06-11,1220550.0,4561754869,316551.0
2247,개봉중학교,3110691,06-11,478565.0,788058458,45940.0
2248,큰굴다리,3110692,06-11,642319.0,20047697,1992.0
2249,오류동역 4번,3110693,06-11,116986.0,6221944,234.0
2250,세곡초등학교,3110694,06-11,1581218.0,1417195788,61689.0
2251,개봉1동주민센터,3110695,06-11,1158034.0,4046064035,164484.0
2252,오류동역 1번,3110696,06-11,704574.0,475927946,19729.0
2253,개봉3동주민센터,3110697,06-11,344342.0,303084318,7831.0
2254,개웅초등학교(개웅중학교),3110698,06-11,585721.0,194789951,21220.0
2255,덕의초등학교,3110699,06-11,353709.0,591113830,29254.0
2256,고척초등학교,3110700,06-11,862222.0,68208644,1120.0
2257,고척동성당,3110701,06-11,566894.0,1459711922,65415.0
2258,개봉초등학교,3110702,06-11,887214.0,134740685,2579.0
2259,개봉역,3110703,06-11,537369.0,3079789934,278321.0
2260,고척중학교,3110704,06-11,43801.0,21561712,816.0
2261,그라운드 고척,3110706,06-11,202170.0,5188525261,321938.0
2262,구로창업지원센터,3110707,06-11,792743.0,725618748,56747.0
2263,화원어린이공원,3110708,06-11,379046.0,45659146,3232.0
2264,구로119안전센터,3110709,06-11,1022276.0,121650344,8602.0
2265,남구로역 3번,3110710,06-11,1872050.0,5684840094,297595.0
2266,구로초등학교,3110711,06-11,1075573.0,1189639388,53926.0
2267,남구로역 5번,3110712,06-11,1993910.0,2486764852,198500.0
2268,구로보건소,3110713,06-11,2317143.0,4143764193,218552.0
2269,구로4동주민센터,3110714,06-11,1098785.0,8838832656,636907.0
2270,구로구민회관,3110715,06-11,257489.0,681430876,2981.0
2271,구로나눔길,3110716,06-11,331238.0,1125465421,51697.0
2272,남구로역 2번,3110717,06-11,2264424.0,5032836305,357081.0
2273,한국SGI본부,3110718,06-11,813205.0,937356255,90781.0
2274,영서중학교,3110719,06-11,266977.0,24262890,2714.0
2275,대림역 2번,3110720,06-11,716365.0,2178643905,219439.0
2276,가리봉파출소,3110721,06-11,974362.0,217554178,24640.0
2277,G타워,3110722,06-11,304671.0,1024012759,159329.0
2278,가산디지털단지역 1번 출입구,3110723,06-11,281427.0,56990578,3449.0
2279,금천구립가산도서관,3110724,06-11,501485.0,369195822,58696.0
2280,가산동주민센터,3110725,06-11,195580.0,934704522,121806.0
2281,금천철쭉어린이공원(금하마을),3110726,06-11,251624.0,317803302,29090.0
2282,독산역 1번 출입구,3110727,06-11,420382.0,175279920,25843.0
2283,두산초등학교,3110728,06-11,180224.0,793278658,95228.0
2284,가산동우체국,3110729,06-11,595541.0,762396256,105789.0
2285,서울축산농협 독산역지점(독산파출소),3110730,06-11,486008.0,14281830942,180974.0
2286,금천구청역 1번 출입구,3110731,06-11,290337.0,1640396208,121010.0
2287,가산초등학교(세일중학교),3110732,06-11,421780.0,2114608598,183001.0
2288,금천어울림복지센터,3110733,06-11,222314.0,12362341,503.0
2289,금천파출소,3110734,06-11,32349.0,10173763,207.0
2290,말미고개,3110735,06-11,812225.0,2666639037,83406.0
2291,독산119안전센터,3110736,06-11,679988.0,2030231805,55280.0
2292,금천세무서,3110737,06-11,641934.0,762751561,96657.0
2293,문성초등학교,3110738,06-11,505006.0,4150576635,207518.0
2294,시흥3동 우편취급국,3110739,06-11,22123.0,10085510,64.0
2295,금천해태공원,3110740,06-11,1214177.0,1478741515,156137.0
2296,독산2동주민센터,3110741,06-11,276220.0,2004990141,127582.0
2297,KT금천빌딩(금천구시설관리공단),3110742,06-11,56695.0,564890088,58505.0
2298,시흥초등학교(시흥1동우체국),3110743,06-11,637243.0,1227320445,81104.0
2299,독산동성당,3110744,06-11,1342128.0,2605242102,218143.0
2300,독산동정훈단지,3110745,06-11,339007.0,2215051942,114444.0
2301,금천금빛공원(은행나무사거리서측),3110746,06-11,154217.0,230739214,9009.0
2302,석수역 1번 출입구,3110747,06-11,125913.0,442594866,16178.0
2303,백산초등학교,3110748,06-11,330786.0,1122435443,64456.0
2304,금산초등학교(금천고등학교),3110749,06-11,466773.0,2858888312,230290.0
2305,시흥4동주민센터(서울신흥초등학교),3110750,06-11,618367.0,2049534196,140812.0
2306,난곡중학교,3110751,06-11,858178.0,395259179,36215.0
2307,한울중학교,3110752,06-11,568819.0,3498673484,343610.0
2308,시흥동 은행나무사거리,3110753,06-11,765008.0,5959877371,440887.0
2309,삼성산자연공원(서울금천초등학교),3110754,06-11,1045695.0,3102081174,169909.0
2310,동일여자고등학교,3110755,06-11,208611.0,1526227725,80853.0
2311,문래중학교,3110756,06-11,228990.0,232712966,21182.0
2312,양평역 2번,3110757,06-11,189495.0,6963896088,479132.0
2313,문래소공원,3110758,06-11,246555.0,87635368,3227.0
2314,문래예술촌(문래창작촌),3110759,06-11,2722990.0,67857903183,707953.0
2315,선유도역 6번,3110760,06-11,675390.0,3739996444,292389.0
2316,선유도역 1번,3110762,06-11,1456901.0,6866467186,292275.0
2317,영등포구청역 2번,3110763,06-11,435412.0,2368738354,179392.0
2318,문래역 3번,3110764,06-11,57944.0,20387786,442.0
2319,문래동사거리,3110765,06-11,248202.0,70933262,4067.0
2320,대림역 5번,3110766,06-11,1019205.0,896772033,75805.0
2321,도림동주민센터,3110767,06-11,188461.0,33009863,420.0
2322,도림2동유수지내체육시설,3110768,06-11,208773.0,52710283,4590.0
2323,대림차이나타운(대림역 12번),3110769,06-11,470934.0,145348452,7595.0
2324,영등포구청역 6번,3110770,06-11,675014.0,365542133,12081.0
2325,대림역 11번,3110771,06-11,273480.0,2142412,123.0
2326,신우어린이공원,3110772,06-11,278646.0,2357649762,4990.0
2327,당산역 13번,3110773,06-11,71437.0,0,0.0
2328,당산반도유보라팰리스아파트,3110774,06-11,500397.0,735297605,28908.0
2329,대동초등학교,3110775,06-11,169146.0,235883878,5754.0
2330,도신초등학교,3110776,06-11,607938.0,13615108383,145851.0
2331,구로세무서,3110777,06-11,259618.0,3772235,221.0
2332,구로디지털단지역 4번,3110778,06-11,963290.0,1974276089,99823.0
2333,대림갑을명가아파트,3110779,06-11,104339.0,9058838,46.0
2334,신길대성유니드아파트,3110780,06-11,305509.0,1217593691,30621.0
2335,대림한신아파트,3110781,06-11,996083.0,510138740,33905.0
2336,영등포시장역 4번,3110782,06-11,186034.0,371142301,8826.0
2337,영등포시장역 1번,3110783,06-11,201277.0,201346051,28458.0
2338,신대림초등학교,3110784,06-11,134883.0,2193831,77.0
2339,영등포푸르지오아파트,3110785,06-11,962227.0,1432175797,52216.0
2340,당산역 8번,3110786,06-11,420005.0,8499665,258.0
2341,신길3동주민센터,3110787,06-11,1359903.0,2961465742,148831.0
2342,영등포시장역 3번,3110788,06-11,90093.0,12484949176,585181.0
2343,대림성모병원,3110789,06-11,457589.0,15602279781,582498.0
2344,대림1동주민센터,3110790,06-11,459642.0,1218018020,29935.0
2345,신풍역 3번,3110791,06-11,105007.0,387767484,4113.0
2346,영등포역 2번,3110792,06-11,1544515.0,1983034455,161963.0
2347,대림썬프라자,3110793,06-11,24037.0,4282193,189.0
2348,영동초등학교,3110794,06-11,874033.0,810469103,46769.0
2349,도림초등학교,3110795,06-11,860013.0,87571672,12464.0
2350,한림대학교한강성심병원,3110796,06-11,100900.0,1257173133,5159.0
2351,KT대방빌딩,3110797,06-11,243403.0,1039573765,78665.0
2352,신풍역 2번,3110798,06-11,119048.0,0,0.0
2353,영등포본동주민센터,3110799,06-11,127135.0,108820,13.0
2354,영등포동성당,3110800,06-11,151772.0,159051155,3857.0
2355,신길동홍어거리,3110802,06-11,436933.0,125839971,13504.0
2356,신길2동우편취급국,3110803,06-11,1069756.0,262326933,10601.0
2357,신풍역 1번,3110804,06-11,742151.0,1437037406,166181.0
2358,신길새마을금고신길4동지점,3110805,06-11,223566.0,103142123,9398.0
2359,신길역 3번,3110807,06-11,458250.0,63383465,4054.0
2360,신길역 1번,3110808,06-11,516803.0,3617211,445.0
2361,장훈고등학교,3110809,06-11,334957.0,938240977,44819.0
2362,영신초등학교,3110810,06-11,1249961.0,7976373715,336868.0
2363,보라매역 4번,3110811,06-11,444665.0,200438129,4441.0
2364,신길6동주민센터,3110812,06-11,442351.0,2993800873,215656.0
2365,보라매역 6번,3110813,06-11,1214240.0,970806790,50942.0
2366,서울지방병무청,3110814,06-11,1027232.0,1572059166,130441.0
2367,공군호텔,3110815,06-11,1036991.0,6501147871,331141.0
2368,대방역 6번,3110816,06-11,759019.0,367524482,47219.0
2369,대방역 4번,3110817,06-11,313850.0,102964857,4850.0
2370,신대방역 3번,3110818,06-11,304112.0,127405609,18445.0
2371,신대방역 4번,3110819,06-11,796065.0,4136617885,408290.0
2372,성남고등학교,3110820,06-11,697694.0,1679972596,57768.0
2373,보라매역 2번,3110821,06-11,1220999.0,596909730,30162.0
2374,신대방삼거리역 4번(대림초등학교),3110822,06-11,604582.0,1375599,74.0
2375,신대방삼거리역 3번,3110823,06-11,627338.0,205048035,38241.0
2376,대방역 3번,3110824,06-11,191784.0,373568275,39250.0
2377,신대방삼거리역 1번,3110825,06-11,1803656.0,349679496,41282.0
2378,장승배기역 4번,3110826,06-11,415201.0,1428229730,117294.0
2379,NH농협은행 상도동지점,3110827,06-11,580448.0,713300060,85559.0
2380,노량진역 6번,3110828,06-11,1528538.0,1388677886,200678.0
2381,장승배기역 5번,3110829,06-11,550452.0,36544178,4074.0
2382,상도초등학교,3110830,06-11,603482.0,649874014,33514.0
2383,상도4동주민센터,3110831,06-11,549722.0,654726167,38247.0
